Date,ABEV3,B3SA3,BBDC4,BOVA11,BRML3,CIEL3,CMIG4,COGN3,CSNA3,EQTL3,GGBR4,IRBR3,ITSA4,ITUB4,MGLU3,PETR4,PRIO3,USIM5,VALE3,VVAR3
2019-01-30,16.97814,9.604119,28.691799,93.519997,13.489154,10.546778,10.418713,11.800059,9.121848,16.460676,15.357233,25.049658,11.870122,34.78075,5.343104,23.987213,2.36,9.662153,40.889553,5.77
2019-01-31,16.54353,9.604119,30.312588,94.0,13.535668,10.865274,10.307084,11.296038,8.963666,16.488733,14.881777,24.892,11.940884,35.382938,5.431676,23.94976,2.3,9.574316,39.924355,6.0
2019-02-01,17.110413,9.747556,29.937527,94.360001,13.303097,10.947172,10.202898,11.473927,8.875786,16.499956,15.024413,25.34453,11.976261,35.424023,5.423487,24.155739,2.24,9.457196,40.582439,5.96
2019-02-04,17.431646,9.848266,30.598986,95.029999,13.396126,10.665076,10.121036,11.612286,8.700027,16.451324,15.205088,25.545979,12.206236,36.227234,5.37101,24.371082,2.2126,9.545033,39.20483,5.99
2019-02-05,17.611158,10.064946,30.612377,94.800003,13.377519,10.173683,10.165689,11.523342,8.682453,16.247438,15.138523,25.327015,11.825896,34.684681,5.323388,24.417898,2.1844,9.564556,39.064438,5.79
2019-02-06,17.091515,9.826903,29.171875,91.269997,13.117041,9.418392,9.771267,11.088499,8.181541,16.172617,14.577486,25.108047,11.321727,33.224277,5.147459,23.865498,2.3196,9.125366,37.256878,5.29
2019-02-07,17.715088,9.460683,29.614086,91.0,12.884467,9.736888,9.882895,11.048967,8.366087,15.968729,14.482391,25.049658,11.339417,33.342937,5.059494,23.49099,2.264,9.213203,36.493488,5.45
2019-02-08,17.21434,9.561393,29.928978,91.699997,12.940285,9.645889,9.972198,11.029201,8.65609,15.880811,14.596504,26.045219,11.702065,34.054893,5.156559,23.528439,2.241,9.388879,37.871098,5.56
2019-02-11,17.677294,9.393542,29.754789,90.989998,12.782137,10.064486,9.741498,11.266388,8.453967,15.618938,14.691595,26.053978,11.622461,33.671528,5.014904,23.25692,2.32,9.34984,36.870792,5.52
2019-02-12,17.639503,9.497303,30.351082,92.449997,12.614685,10.073584,9.882895,11.197208,8.682453,15.564693,14.739141,27.122532,11.81705,34.474751,4.998828,24.080837,2.3178,9.34984,38.871395,5.56
2019-02-13,17.374956,9.47289,29.882076,92.599998,12.651896,9.991685,10.046616,11.137913,8.77033,15.785417,14.862761,26.468552,11.560541,33.689781,4.892665,24.389807,2.524,9.388879,39.915577,5.45
2019-02-14,17.563917,9.875731,31.02108,94.339996,12.930982,10.282882,10.21034,11.464045,8.902149,15.768581,14.95785,26.859776,11.852431,34.584293,5.177488,25.23245,2.6992,9.437678,40.064743,5.45
2019-02-15,17.469437,9.863524,30.82008,94.040001,12.856559,9.973483,10.269876,10.752483,8.910937,15.712462,14.72012,26.611612,11.702065,34.228306,4.973652,25.129459,2.7,9.174164,40.257782,5.28
2019-02-18,17.185997,9.756711,30.116579,92.980003,12.884467,9.700487,10.381505,10.673421,9.042755,15.710594,14.786686,26.772184,11.463249,33.68066,5.112273,25.054558,2.698,9.144886,39.704987,5.47
2019-02-19,17.308819,10.010013,30.371191,93.779999,12.949588,9.846087,10.426156,10.910608,8.928514,15.865849,14.777178,26.888966,11.702065,34.456501,5.146245,25.635044,2.7126,8.998489,39.915577,5.28
2019-02-20,17.148203,9.933719,29.868681,93.169998,12.577474,10.100885,10.381505,10.49553,9.262454,15.777935,15.024413,27.078737,11.675529,34.018372,4.929064,25.316715,2.76,9.057048,40.187588,5.21
2019-02-21,17.308819,9.87268,30.129986,93.580002,12.549564,9.918887,10.344295,11.048967,10.132457,15.675054,14.358776,27.694763,11.993953,34.639042,4.886598,25.65377,2.773,9.271761,39.819057,4.67
2019-02-22,17.308819,10.129034,29.882076,94.440002,12.577474,10.328382,10.455924,11.256506,10.897004,15.777935,14.434849,27.268511,11.804712,34.414398,5.396187,25.400976,2.8522,9.681671,41.231762,4.72
2019-02-25,17.374956,10.208381,29.58057,93.769997,12.717016,10.152711,10.612204,11.098381,11.512158,15.710594,14.520432,27.297703,11.722354,33.888702,5.26879,24.998383,2.858,9.964704,41.345833,4.97
2019-02-26,17.469437,10.330457,30.109875,94.120003,12.651896,10.581174,10.679183,10.890843,11.591249,15.639515,14.72012,27.370691,11.731503,34.01075,5.414386,24.88603,2.836,9.818308,41.416031,4.77
2019-02-27,17.346615,10.17176,29.774878,93.839996,12.577474,10.366943,10.932208,10.960022,11.143068,15.521672,14.672578,26.275866,11.566785,33.710331,5.338554,25.354166,3.0488,9.642633,41.09137,4.64
2019-02-28,16.278984,10.006962,28.990978,91.849998,12.456537,10.124766,10.716392,10.841429,11.494581,15.362676,14.396811,25.98391,11.319712,33.072002,5.26151,25.335438,3.0196,9.427917,41.328281,4.58
2019-03-01,15.834926,9.729245,28.508577,91.080002,12.196056,10.059566,10.463366,10.742601,12.171253,15.426272,14.292211,26.296299,11.237222,32.71983,5.314896,24.998383,3.36,9.466957,41.012398,4.54
2019-03-06,,,,,,,,,,,,,,,,,,,,
2019-03-07,15.76879,9.488149,28.493328,91.050003,12.056513,9.938481,10.24755,10.248462,12.953375,15.029721,14.100755,25.254026,11.264719,33.180016,5.373438,25.063921,3.624,9.398639,42.872608,4.41
2019-03-08,15.67431,9.646845,28.888788,91.849998,12.316993,10.096824,10.493134,11.039083,12.09216,15.431885,14.081611,26.597013,11.466364,33.57444,5.484758,24.970293,3.5,9.437678,42.863831,4.68
2019-03-11,16.165607,10.040532,30.061766,94.550003,12.577474,10.357627,10.679183,11.34545,12.795194,15.226128,14.263494,26.567818,11.787166,34.673241,5.53784,25.981464,3.642,9.75975,43.76762,4.76
2019-03-12,16.061678,10.086309,30.148897,94.400002,12.521657,10.217911,10.872673,11.098381,12.452464,15.430014,14.043318,26.319658,11.823828,34.748367,5.425003,25.747396,3.52,9.77927,43.846592,4.84
2019-03-13,15.967197,10.156503,30.437122,95.309998,12.661199,10.050252,10.939651,10.969906,13.612468,15.422531,14.340075,26.05106,11.897155,35.124035,5.377381,26.309158,3.57,9.857347,44.487133,4.62
2019-03-14,15.740445,10.125982,30.504148,94.949997,12.530959,9.957108,10.880115,10.920491,13.533377,15.338358,14.129474,25.98391,11.704673,34.569946,5.353721,26.393425,3.712,10.189178,44.495903,4.64
2019-03-15,15.834926,10.33656,30.631502,95.529999,12.251873,9.808077,10.954535,10.653655,13.717923,15.403827,14.464522,25.718233,11.732171,34.560539,5.374651,26.449598,4.006,9.906145,44.355511,4.54
2019-03-18,16.354567,10.486098,30.792366,96.379997,12.103027,10.059566,11.073604,10.861194,14.324288,15.514188,14.857009,26.214556,11.814664,34.616894,5.472625,26.908371,4.06,10.12086,44.276539,4.59
2019-03-19,16.241192,10.583758,30.128796,96.059998,11.982091,10.357627,11.036395,10.762366,13.779438,15.30656,15.172912,26.567818,11.631348,33.809216,5.481119,27.339056,3.9,10.657647,45.540085,4.64
2019-03-20,16.061678,10.391494,29.311069,94.349998,11.963485,10.050252,10.738717,10.890843,13.972773,15.198069,14.952737,26.567818,11.429702,33.048519,5.509327,27.123711,4.054,10.462451,44.364288,4.58
2019-03-21,16.042782,10.214483,28.667597,93.010002,11.842546,9.649732,10.530341,10.703069,13.691559,15.104542,14.991028,26.453955,11.255552,32.466244,5.528134,26.739841,4.1,10.198938,44.653851,4.55
2019-03-22,15.797132,9.933719,27.655493,90.25,11.637884,9.267841,10.254991,10.742601,13.146709,14.917488,14.301784,26.083796,10.934751,31.508314,5.256657,25.279261,3.96,9.798789,43.916786,4.33
2019-03-25,15.608173,9.912354,27.715807,90.349998,11.749519,8.941836,10.522902,11.078615,13.093981,14.964253,14.234776,26.458426,10.962248,31.555269,5.250893,25.597597,3.86,9.984222,43.478054,4.33
2019-03-26,16.052229,10.162603,27.896778,91.910004,11.758821,8.941836,10.612204,10.969906,13.920044,15.100801,14.588968,26.493549,11.026407,31.883987,5.35645,26.805378,3.924,10.003743,44.118595,4.36
2019-03-27,15.627069,9.598701,26.931587,88.099998,11.302979,8.699662,9.875452,10.238576,13.208224,14.580793,14.024173,26.130623,10.476463,30.803967,5.095893,25.597597,3.85,9.262002,43.521927,4.11
2019-03-28,15.825477,9.84427,28.29895,91.019997,11.582066,8.913894,10.135921,10.782132,13.779438,14.7772,14.244348,26.048672,11.044742,32.024845,5.180521,26.271708,3.798,9.447437,43.25869,4.18
2019-03-29,15.901062,9.859617,28.781544,91.809998,11.755295,8.889978,10.344295,10.475765,14.28035,14.964253,14.493241,26.707207,10.98058,32.334766,5.243007,26.271708,3.78,9.798789,44.688946,4.22
2019-04-01,15.891615,10.00082,29.012119,92.349998,11.652424,9.002391,10.336852,10.228695,14.86914,14.964253,15.393085,26.92672,10.98058,32.095173,5.195687,26.215532,3.876,9.974463,46.154301,4.27
2019-04-02,15.844375,10.025376,28.639736,91.830002,11.820759,8.562107,10.046616,10.218812,14.833986,15.024109,15.393085,26.985252,10.879756,31.587822,5.039777,26.487051,3.88,9.466957,45.303169,4.55
2019-04-03,15.910511,9.687721,28.317854,91.160004,11.465387,8.281075,10.188014,10.119984,15.053685,14.874467,15.316504,27.365738,10.769766,31.305958,5.128348,25.784849,3.8,9.457196,45.434788,4.38
2019-04-04,16.364016,10.049935,29.050142,92.870003,11.689831,8.758831,10.40383,10.732718,14.921866,15.170011,15.507961,26.935497,10.815594,31.775732,5.126226,26.655579,3.788,9.447437,45.768223,4.38
2019-04-05,16.477394,10.09905,29.291553,93.559998,11.717887,8.71199,10.455924,10.550814,14.772472,15.488,15.096328,27.828176,11.063071,32.461597,5.156255,26.94582,3.778,9.408399,45.610279,4.53
2019-04-08,16.392363,10.129746,29.331791,93.779999,11.437331,8.627681,10.679183,10.461654,15.071261,15.426272,15.172912,28.264273,11.053904,32.264301,5.057675,27.385866,3.75,9.262002,46.847492,4.37
2019-04-09,16.713593,9.828922,29.219137,92.699997,11.325109,8.768197,10.470808,10.194167,14.69338,15.076486,14.93359,27.8633,10.888925,32.085781,5.044631,27.301605,3.602,9.174164,45.934937,4.34
2019-04-10,16.58132,9.865758,28.800678,92.489998,11.540202,9.105436,10.917324,10.273423,14.157319,14.964253,14.86658,27.342325,10.833928,32.029415,5.117126,26.94582,3.784,9.193685,45.417236,4.31
2019-04-11,16.29788,9.644744,28.341997,91.379997,11.128719,8.786933,10.761044,10.382398,13.709135,14.870726,14.541103,27.658421,10.696441,31.287169,5.035228,26.215532,3.626,9.037527,45.443565,4.29
2019-04-12,16.118368,9.417595,28.084488,89.510002,10.670478,8.665153,10.426156,10.223887,14.19247,14.722953,14.368794,27.951103,10.586451,30.958313,4.999739,24.183828,3.64,8.959451,45.171547,4.16
2019-04-15,16.458498,9.561865,28.020102,89.809998,10.913627,8.449697,10.478248,10.05547,14.253985,14.936193,14.14862,27.886713,10.568118,30.939537,4.959396,24.277458,3.61,8.852093,45.039932,4.15
2019-04-16,16.562426,9.653954,27.971827,91.0,11.27835,8.459063,10.455924,9.857333,13.72671,14.842668,14.435804,27.801836,10.659777,30.911345,4.946332,25.017107,3.582,8.734976,46.593029,4.01
2019-04-17,16.108919,9.546516,27.585562,90.0,11.325109,8.337281,10.254991,9.698825,13.489438,14.60885,14.340075,27.804762,10.513125,30.432165,4.858776,25.045193,3.62,8.59834,45.847195,3.92
2019-04-18,16.137262,9.807434,27.963776,91.160004,11.437331,7.728379,10.485691,9.787986,13.419133,14.945547,14.292212,27.184277,10.623114,30.845573,5.192584,25.841024,3.59,8.803294,46.136753,3.95
2019-04-22,16.534081,9.807434,28.197138,91.199997,11.568257,7.512922,10.649415,9.986123,13.05883,14.962381,14.311357,27.70525,10.586451,30.761007,5.083138,25.691223,3.862,8.754496,45.013607,3.84
2019-04-23,16.694698,10.080632,28.881147,92.370003,11.717887,7.822058,10.79081,9.758265,13.348831,14.967993,14.100755,28.635977,10.861426,31.155636,5.198665,25.915926,3.962,8.695937,45.557632,3.93
2019-04-24,16.741938,10.283226,28.688023,91.599998,11.708535,7.475451,10.634531,9.609661,12.962162,14.908135,13.976309,28.47793,10.861426,31.2026,5.243052,25.841024,3.87,8.448957,44.188793,3.93
2019-04-25,17.299372,10.673069,29.025997,92.900002,11.689831,7.428612,10.813136,9.758265,12.751253,15.104542,13.957163,28.682808,11.035573,31.681782,5.320271,26.028275,3.798,8.55715,44.162472,4.02
2019-04-26,17.280478,10.473542,28.937481,92.629997,11.689831,7.213154,10.79081,9.758265,13.032467,15.125118,13.756134,27.70525,11.017245,31.756939,5.440356,25.531235,3.74,8.468629,44.241444,4.03
2019-04-29,17.337166,10.559492,28.559267,92.720001,11.540202,7.419244,10.7536,9.718637,13.281468,15.113895,13.775279,27.775492,10.815594,31.503256,5.42698,25.643663,3.66,8.468629,44.092274,4.12
2019-04-30,17.450541,10.574841,28.631699,92.879997,11.502794,7.194419,10.969417,9.659197,13.36419,15.357063,13.545532,27.482811,10.916419,31.785128,5.8146,25.400066,3.69,8.4883,43.960659,4.1
2019-05-02,16.959246,10.406011,28.647785,92.160004,11.411739,7.016431,10.976858,9.46106,12.766754,15.347601,13.401939,28.243784,10.953081,31.996628,5.798791,25.044027,3.53,8.311255,42.942802,4.14
2019-05-03,16.930899,10.458193,28.951509,92.599998,11.910768,6.913387,10.768486,9.352084,13.789814,15.165928,13.622114,29.29744,10.788098,31.686426,5.966304,25.156462,3.516,8.72436,44.223892,4.52
2019-05-06,17.063171,10.344617,28.170555,91.610001,11.713038,7.110109,10.761418,9.262921,13.731954,15.027781,13.478521,28.829145,10.485626,30.990847,6.086694,25.081509,3.49,8.635837,43.574577,4.56
2019-05-07,16.675802,10.332339,27.993439,90.980003,11.392908,7.0258,10.684604,9.163853,13.674095,15.063737,13.612543,29.12183,10.485626,30.643066,5.841657,24.688,3.46,8.321092,43.609676,4.72
2019-05-08,16.930899,10.544144,28.573112,92.110001,11.477648,7.325567,10.730693,9.312456,13.760885,15.103477,13.880582,29.12183,10.577286,30.990847,5.882699,25.643663,3.56,8.439122,42.995453,4.53
2019-05-09,16.524633,10.406011,28.073948,91.370003,11.534142,7.203786,10.669242,9.520499,13.741597,15.252981,13.631685,29.12183,10.531457,30.605459,5.651648,25.13772,3.486,8.370271,42.591824,4.74
2019-05-10,16.345119,10.221833,27.824368,90.800003,11.487064,7.063271,10.584749,10.005938,13.876603,15.334353,13.545532,29.584267,10.494794,30.46447,5.669888,24.997183,3.504,8.291583,43.399086,4.61
2019-05-13,16.071127,9.927149,27.131979,88.309998,11.110439,6.894653,10.16228,9.906868,13.220863,15.008857,13.220058,28.638905,10.311479,29.985085,5.472887,24.266382,3.318,8.04569,41.617844,4.73
2019-05-14,16.004992,10.006959,27.051466,88.760002,11.223427,6.922754,10.277499,9.86724,13.818744,15.143219,13.354075,28.826221,10.329813,29.84409,5.419075,24.360077,3.41,8.016181,41.758236,4.55
2019-05-15,15.693205,9.976263,26.761633,87.870003,11.101024,6.941491,10.047062,9.352084,13.818744,15.534951,13.325358,28.390127,10.311479,29.938084,5.259468,24.247644,3.422,7.819466,42.074123,4.3
2019-05-16,15.721548,9.792088,26.447636,86.559998,10.940958,6.697929,9.755177,8.965716,14.455196,15.328677,13.153046,28.322809,10.155662,29.552702,5.077059,23.676117,3.76,7.573571,40.714062,4.09
2019-05-17,15.579827,9.730694,26.648912,86.739998,10.790308,6.40753,9.593868,8.718043,14.840926,15.06563,13.153046,29.12183,10.155662,29.6091,5.13239,23.123333,3.738,7.76045,41.872307,4.03
2019-05-20,15.579827,10.040726,27.373507,88.830002,11.166933,6.510574,10.139237,8.995436,14.840926,15.574693,13.258887,30.500362,10.485626,30.379862,5.259468,23.910353,3.766,7.878481,41.021168,4.11
2019-05-21,16.146709,10.534935,28.500648,91.190002,11.49648,6.641723,10.669242,9.411525,16.027042,15.858557,13.749601,30.40963,10.806432,31.554846,5.454341,24.81917,3.728,8.291583,41.600296,4.31
2019-05-22,16.260086,10.430568,27.993439,90.959999,11.392908,6.838446,10.615474,9.436973,16.528486,15.771504,13.749601,30.210606,10.742269,31.583031,5.479879,24.725124,3.674,8.311255,41.644169,4.32
2019-05-23,16.260086,10.541074,27.856567,90.43,11.392908,7.0258,10.546343,9.56652,16.34527,15.612541,13.422458,30.087679,10.705606,31.517237,5.485959,24.301908,3.506,8.016181,41.960056,4.2
2019-05-24,16.118368,10.498099,27.582838,90.25,11.36466,7.100742,10.369674,9.466868,16.615278,15.377881,13.326241,29.238901,10.586451,31.047247,5.376513,24.537025,3.474,8.06536,42.390007,4.2
2019-05-27,16.269535,10.654649,27.977333,91.5,11.421155,6.791606,10.53098,9.945194,17.550674,15.516028,13.297374,29.051586,10.61395,31.160042,5.411475,24.678095,3.596,8.094869,44.039623,4.26
2019-05-28,16.354567,10.970819,28.750221,92.849998,11.684792,6.613619,10.753736,9.99502,16.808144,15.663638,13.605273,29.879875,10.879756,32.034218,5.745893,25.204765,3.696,8.124376,44.092274,4.41
2019-05-29,16.307329,11.084396,29.321846,93.059998,11.935845,6.332587,10.984173,9.985056,16.113829,15.797999,13.518675,30.119875,11.145562,32.635803,5.7541,24.922625,3.6,8.124376,43.609676,4.58
2019-05-30,16.467945,11.265504,29.861273,93.959999,12.153549,6.332587,11.214611,10.03488,16.297052,16.161346,13.422458,30.526701,11.301382,32.974205,5.864154,24.593454,3.548,8.193226,43.881687,4.8
2019-05-31,16.58132,11.225596,29.788815,93.589996,12.125154,6.276381,11.33751,10.303939,15.949896,16.303278,13.345484,29.818413,11.356376,32.898998,5.958704,24.029167,3.474,8.06536,42.995453,4.7
2019-06-03,16.458498,11.204112,29.692205,93.480003,12.011568,6.304484,11.291424,10.353765,15.506309,16.44521,13.412836,29.238901,11.402277,32.988338,5.920397,24.442982,3.5,7.868644,42.846287,4.96
2019-06-04,16.392363,11.158067,29.843029,93.800003,12.257668,6.182703,11.445048,10.612857,16.190979,16.282461,13.335861,29.651583,11.42982,32.931908,5.91371,24.640482,3.476,8.144047,43.091976,4.86
2019-06-05,16.449049,11.026074,29.383907,92.639999,12.011568,6.23891,11.329829,10.453416,15.60274,16.273001,13.191534,28.442808,11.154403,32.29245,5.812472,24.320721,3.39,8.124376,42.460201,4.65
2019-06-06,16.666355,11.449682,30.028288,93.690002,12.144084,6.463736,11.713891,10.184358,16.007755,16.35059,13.133801,27.76086,11.282932,32.630989,5.776598,24.715717,3.378,8.104704,42.819962,4.95
2019-06-07,16.63801,11.385219,30.03635,94.220001,12.66468,6.276381,11.637079,10.463381,15.998113,16.676086,13.37435,28.840855,11.383917,32.97892,6.033186,25.167145,3.36,8.458794,42.697117,5.0
2019-06-10,16.675802,11.434333,29.681934,93.849998,12.636284,6.1546,11.291424,10.403589,16.624922,16.464134,13.614894,28.849636,11.209487,32.565163,6.156313,25.063694,3.346,8.55715,42.416332,5.06
2019-06-11,16.741938,11.670694,29.818861,95.419998,12.579492,6.182703,11.52186,10.363729,17.569956,16.712044,14.019012,28.360857,11.23703,32.725033,6.298896,25.543335,3.26,8.862061,45.127678,5.0
2019-06-12,16.704145,11.554049,29.472511,94.660004,12.68361,6.068873,11.222292,10.313904,16.586349,16.539831,13.91317,28.325735,11.181946,32.536945,6.175162,25.251787,3.144,8.655509,45.180325,4.84
2019-06-13,16.864763,11.590883,29.150318,95.139999,13.223138,6.315421,11.352873,10.513206,16.509205,16.795309,14.095985,28.097443,11.035058,31.953922,6.372468,25.562147,3.23,8.783375,45.496208,5.04
2019-06-14,16.666355,10.97389,29.101994,94.510002,13.327256,6.258525,11.160842,10.44345,16.171692,16.918318,13.807331,27.395008,10.998334,31.963329,6.432055,25.449289,3.204,8.517808,45.101357,4.97
2019-06-17,16.817522,10.89715,29.029495,94.25,13.251534,6.277491,11.299104,10.154461,15.785962,16.848297,13.672626,28.214516,10.989151,31.925703,6.308321,25.496313,3.224,8.458794,44.048401,5.07
2019-06-18,17.053724,11.69832,29.27919,95.769997,13.336721,6.400765,11.20693,10.214252,16.287407,16.958057,14.182582,28.750124,11.200306,32.753227,6.326562,25.816074,3.21,8.635837,45.627827,5.07
2019-06-19,17.195444,11.477308,29.641661,96.629997,13.317791,6.495591,11.214611,10.453416,16.007755,17.126486,14.394263,28.773539,11.365557,33.270439,6.384326,25.881907,3.182,8.517808,45.891064,5.06
2019-06-21,17.431646,12.201737,30.310209,98.220001,13.838387,6.903344,11.322146,10.83209,15.911325,17.257063,14.64443,29.115976,11.567529,34.022743,6.464889,26.59667,3.266,8.547315,46.013908,5.1
2019-06-24,17.289923,12.186391,30.551855,98.309998,13.696406,6.874541,11.345191,10.891881,15.853465,17.171906,14.557834,29.575485,11.61343,33.947514,6.383718,26.568457,3.202,8.596493,45.978809,5.11
2019-06-25,17.167101,11.560187,30.294094,96.360001,13.393514,6.663606,11.053304,10.622823,15.506309,16.8729,14.192204,28.922806,11.549166,33.524349,6.278223,25.872503,3.136,8.330927,45.083805,5.04
2019-06-26,17.100965,11.384477,30.672665,96.849998,13.355652,6.654019,11.007217,10.572997,15.583453,16.842621,14.519347,29.268169,11.91639,34.323673,6.337202,26.022978,3.14,8.448957,45.259296,4.98
2019-06-27,17.053724,11.597355,30.527689,97.07,13.279929,6.606078,11.260698,10.901845,15.882392,17.139732,14.423129,29.092562,11.879665,34.08857,6.343283,25.609169,3.09,8.527643,45.36459,4.97
2019-06-28,16.902554,11.557248,30.398819,97.110001,13.56389,6.489631,11.406643,10.931742,16.113829,17.372499,14.625186,28.829145,11.833765,34.09798,6.418374,25.778458,3.154,8.79321,45.469883,5.07
2019-07-01,16.826971,11.770126,30.449413,97.449997,13.365118,6.451002,11.491137,10.81216,16.383841,17.086744,14.461614,29.634024,11.861307,33.942745,6.390406,25.637384,3.182,8.734196,47.075638,5.12
2019-07-02,17.129307,11.585013,30.544325,96.769997,13.308326,6.325459,11.291424,11.061289,15.843822,17.056463,14.086365,28.390127,11.732778,33.820442,6.459113,25.223574,3.134,8.635837,45.092579,5.45
2019-07-03,17.800119,11.84726,31.086718,100.0,13.488168,6.634488,11.39896,11.2008,16.277765,17.597698,14.32691,28.167686,11.907207,34.403713,6.714181,25.562147,3.218,8.871897,45.004829,5.99
2019-07-04,17.951286,12.260678,31.629126,100.0,13.715337,6.760032,11.514179,11.529649,16.316339,17.805868,14.721405,28.10915,12.072461,34.798836,6.721783,25.759645,3.21,9.306519,45.338268,6.24
2019-07-05,17.951286,12.496758,31.904379,100.269997,14.008764,6.634488,11.552586,11.659195,16.104189,17.84561,14.788758,28.311102,12.182629,35.184547,6.873182,25.769051,3.28,9.533028,44.188793,6.35
2019-07-08,17.894602,12.465825,31.758656,100.559998,14.075022,6.769689,11.606355,12.336824,16.624922,18.224094,14.769516,27.804762,12.191808,35.090466,6.974114,26.004169,3.6,9.503482,44.706497,6.75
2019-07-10,17.970184,13.02261,31.61294,101.959999,14.633479,7.049747,11.829111,12.286998,16.624922,18.383057,14.731028,29.692558,12.246891,34.996399,7.098762,26.399168,3.634,9.414849,45.741898,6.73
2019-07-11,17.658398,12.731845,31.345789,101.209999,14.131814,7.204262,11.744617,11.778776,16.567062,18.691525,14.375019,28.1472,12.118363,34.949356,7.015764,26.709526,3.656,9.316367,45.671703,6.5
2019-07-12,17.195444,12.28023,30.762909,100.050003,14.084487,6.982147,11.614034,11.410068,16.460987,18.233557,14.163338,27.520863,11.934752,34.300247,7.054678,26.831791,3.754,9.286822,45.461113,6.52
2019-07-15,17.242685,12.292602,30.633373,100.040001,13.942506,6.79866,11.422003,11.619335,16.682781,18.148397,14.365397,27.160862,11.88885,34.206165,7.012116,26.502625,3.852,9.178493,46.233273,7.03
2019-07-16,17.100965,12.682352,30.641464,99.900002,13.762664,6.769689,11.445048,11.709021,16.972078,17.968616,14.230691,27.140375,11.833765,34.337875,7.113963,26.173456,3.66,9.257277,46.549156,7.13
2019-07-17,16.997034,12.772057,30.479568,100.010002,13.933041,6.711746,11.514179,11.95815,16.653854,17.938337,14.057498,26.751106,11.870487,34.243782,7.429834,26.032387,3.646,9.227734,46.233273,7.31
2019-07-18,17.242685,12.691632,31.143398,100.699997,13.857318,6.470316,11.414324,12.556057,16.981724,18.046207,13.942036,26.341354,12.127544,35.156334,7.509181,25.872503,3.634,9.237582,46.145523,7.38
2019-07-19,17.091515,12.490571,30.439085,99.599998,13.677475,6.451002,11.137798,12.556057,16.943148,17.838037,13.797709,25.931599,11.980655,34.243782,7.237088,25.806669,3.58,9.237582,46.259598,7.15
2019-07-22,16.997034,12.790616,30.860054,100.0,13.535495,6.760032,11.084028,12.476336,16.740641,17.951586,13.48019,26.999887,12.164267,34.827061,7.519823,25.853695,3.584,9.050467,46.022682,7.05
2019-07-23,17.034828,12.605021,30.965298,100.099998,13.431376,6.518602,11.099391,12.406579,16.470631,18.135149,13.528297,27.875006,12.22853,35.165726,7.357175,25.881907,3.58,8.961833,45.417236,6.92
2019-07-24,16.968691,13.155621,31.548176,100.389999,13.554425,7.358777,10.930405,12.257103,15.824534,17.53525,13.326241,27.951103,12.210173,35.137508,7.473004,25.722027,3.654,8.833807,44.44326,7.32
2019-07-25,18.414242,12.960746,29.710493,98.800003,13.478703,7.252548,10.807505,12.197312,15.747389,17.315725,13.201156,27.951103,11.842944,34.055641,7.43257,25.289408,3.56,8.567906,44.302868,7.1
2019-07-26,18.70713,13.034984,29.330006,99.150002,13.488168,7.127005,10.83823,12.496266,15.863108,17.366823,13.239643,27.875006,11.943932,34.66713,7.66119,24.584051,3.552,8.686085,44.074726,7.34
2019-07-29,19.368494,13.18346,29.265244,99.559998,14.122349,7.049747,10.792143,12.376685,15.785962,17.785049,13.37435,27.722809,11.925572,34.808258,8.019928,24.809763,3.532,8.71563,44.101048,7.68
2019-07-30,19.217327,13.341214,28.658077,99.120003,14.396845,7.136662,10.891999,12.237172,15.814891,17.834255,13.557163,27.415495,11.732778,33.651112,8.042729,24.678095,3.568,8.686085,43.881687,7.62
2019-07-31,19.018915,13.050448,27.929483,97.980003,14.207537,6.991804,10.861274,12.516196,15.940255,17.883455,13.230021,27.804762,11.448182,32.757378,8.017496,24.527624,3.52,8.617147,43.706196,7.72
2019-08-01,19.29291,13.254605,27.686619,98.43,14.150744,8.063752,11.037942,13.124069,15.650956,17.930767,12.989475,26.876961,11.521626,32.827961,8.406029,24.687502,3.43,8.370942,42.468979,8.2
2019-08-02,19.359047,13.338122,27.765383,98.779999,14.254864,7.716094,11.03026,13.61236,15.294157,17.942122,13.056828,26.780376,11.439002,32.875027,8.620358,24.941431,3.56,8.370942,41.977604,8.19
2019-08-05,19.047262,12.827735,27.263214,96.470001,13.904644,7.522949,10.799824,12.934731,14.378051,17.597698,12.604601,26.818426,11.255391,32.423271,8.390828,24.029167,3.524,8.095196,40.363075,7.92
2019-08-06,19.349598,13.239139,27.676289,98.440002,14.273794,7.65815,11.137798,13.163929,14.300905,17.978077,12.59498,28.390127,11.622614,33.402088,8.901573,24.339525,3.52,8.045953,40.907101,8.18
2019-08-07,19.49132,13.437106,28.259459,99.050003,14.624013,7.638835,10.753736,12.904836,14.069467,17.978077,12.479518,28.969635,11.925572,34.635017,8.831042,24.076195,3.486,7.858838,40.78426,8.44
2019-08-08,19.056711,14.02173,28.397156,100.360001,14.68,7.407064,11.137798,13.004488,14.416624,18.108656,12.883635,28.346226,12.044918,34.82325,9.032907,24.781551,3.496,8.17398,41.398479,8.53
2019-08-09,18.962229,14.074317,27.927376,100.239998,15.12,7.445692,11.214611,13.273545,14.127326,18.447401,12.787416,29.180367,11.989834,34.559723,9.188563,24.715717,3.522,7.977017,39.915577,8.53
2019-08-12,18.404793,13.684566,27.344212,98.160004,14.93,7.262205,11.160842,13.054314,14.001966,18.091625,12.441031,28.750124,11.567529,33.12915,8.857794,24.123215,3.478,7.839142,39.626015,8.28
