Date,ADA-USD,BCH-USD,BNB-USD,BTC-USD,DOGE-USD,EOS-USD,ETC-USD,ETH-USD,GAS-USD,LINK-USD,LTC-USD,REP-USD,TRX-USD,VET-USD,XLM-USD,XMR-USD,XRP-USD
2019-08-29,0.044697,280.739716,21.889606,9510.200195,0.00245,3.215464,5.952011,169.516739,1.493011,1.783433,64.098053,8.154114,0.015533,0.004081,0.062954,67.16037,0.257045
2019-08-30,0.044825,279.87027,22.218857,9598.173828,0.002482,3.216813,6.316104,168.834869,1.509231,1.80638,64.332977,8.194957,0.015606,0.004099,0.062299,67.850594,0.256218
2019-08-31,0.04499,279.939514,21.265915,9630.664063,0.002511,3.328035,6.292562,172.469788,1.502894,1.790231,64.57605,8.010252,0.01556,0.004116,0.062931,67.535751,0.259204
2019-09-01,0.044543,282.329102,21.56867,9757.970703,0.002492,3.277485,6.268647,171.629425,1.46929,1.775217,66.144722,8.089873,0.015625,0.004114,0.062469,71.776802,0.258054
2019-09-02,0.045362,294.075897,22.767134,10346.760742,0.002596,3.322542,6.680528,178.347351,1.462427,1.833489,66.944954,8.366837,0.015924,0.00436,0.063233,73.177467,0.26082
2019-09-03,0.046771,300.859863,22.51454,10623.540039,0.002595,3.356452,6.818072,179.499329,1.452445,1.854688,69.129257,8.367294,0.015949,0.004283,0.063209,74.928619,0.263139
2019-09-04,0.045517,295.304565,21.796309,10594.493164,0.00269,3.314291,6.781858,175.992889,1.431969,1.785245,67.285629,8.419122,0.015593,0.004143,0.062178,73.927467,0.259905
2019-09-05,0.044437,292.895966,22.761099,10575.533203,0.002531,3.280053,7.056777,174.217133,1.405729,1.797884,65.395569,9.11911,0.015009,0.003926,0.060461,75.963547,0.256346
2019-09-06,0.044415,287.451904,22.153149,10353.302734,0.002509,3.227546,6.717705,169.956177,1.409044,1.731496,65.228203,11.066743,0.014256,0.003763,0.058645,75.603043,0.25234
2019-09-07,0.046198,301.154388,22.548977,10517.254883,0.002515,3.572309,6.677872,178.262619,1.394468,1.77696,69.038712,10.967492,0.015434,0.003862,0.059404,78.394646,0.260687
2019-09-08,0.046719,307.009827,22.561689,10441.276367,0.002501,3.775113,6.659811,181.35553,1.418035,1.830964,70.54937,11.036763,0.01584,0.003999,0.060882,77.375954,0.263084
2019-09-09,0.046931,305.425079,22.28739,10334.974609,0.002461,3.87899,6.615399,181.14946,1.392622,1.796893,70.192238,10.67472,0.015742,0.003982,0.059846,75.146423,0.259562
2019-09-10,0.04651,304.133667,21.911144,10115.975586,0.002437,3.77882,6.528329,179.78717,1.382868,1.80213,70.823395,10.297831,0.015623,0.003899,0.058373,72.229408,0.258671
2019-09-11,0.04499,299.814789,20.899321,10178.37207,0.002399,3.760161,6.341709,178.725494,1.35393,1.734827,69.922142,10.320219,0.014955,0.003738,0.059784,74.361427,0.255956
2019-09-12,0.045452,300.42099,20.922277,10410.126953,0.002425,3.71941,6.216463,181.016098,1.297593,1.707639,69.225075,10.607355,0.014864,0.003742,0.058469,75.12957,0.254811
2019-09-13,0.045753,298.257019,20.887466,10360.546875,0.002426,3.724065,6.159151,181.109726,1.281362,1.580933,68.988617,10.604957,0.015516,0.003732,0.05694,76.910728,0.255551
2019-09-14,0.046524,304.692596,21.071585,10358.048828,0.002441,4.009221,6.249564,188.105515,1.3054,1.565105,70.562302,10.628988,0.015808,0.003671,0.05774,76.037979,0.261167
2019-09-15,0.046799,304.232788,20.59894,10347.712891,0.00246,4.067291,6.265083,189.789124,1.322564,1.617525,70.315178,10.564273,0.015592,0.003738,0.058123,75.691063,0.261628
2019-09-16,0.047071,307.526337,20.398512,10276.793945,0.002455,4.08199,6.223636,197.113174,1.310565,1.581435,72.573112,10.490217,0.01569,0.00403,0.058621,75.345085,0.260952
2019-09-17,0.049008,319.500824,21.005367,10241.272461,0.002608,4.082611,6.319694,208.608749,1.353208,1.629438,74.22123,10.729785,0.016785,0.004216,0.063745,74.283409,0.285013
2019-09-18,0.053292,324.720856,22.255444,10198.248047,0.002719,4.088247,6.3951,211.393036,1.435032,1.809821,77.969131,10.740121,0.018017,0.004302,0.083118,81.765289,0.313776
2019-09-19,0.052504,323.70282,21.614601,10266.415039,0.002709,3.980761,6.230074,221.280853,1.425336,1.87587,77.059624,10.902458,0.017651,0.004217,0.081387,76.02626,0.302441
2019-09-20,0.05234,315.367767,21.371471,10181.641602,0.002672,4.009163,6.166758,218.050049,1.404878,1.82775,75.149094,10.749012,0.017393,0.004193,0.073912,74.006447,0.29447
2019-09-21,0.051922,312.477356,21.08218,10019.716797,0.002586,4.013843,6.140549,215.516205,1.386795,1.889405,73.516525,10.834893,0.018227,0.00415,0.071119,72.826889,0.289443
2019-09-22,0.049111,308.30191,20.525558,10070.392578,0.002592,3.833082,6.027725,211.54538,1.330528,1.8214,72.616119,10.591966,0.016921,0.004061,0.06892,73.188583,0.278931
2019-09-23,0.046264,293.065369,19.485477,9729.324219,0.002486,3.697,5.840341,201.92131,1.305929,1.807347,66.851891,10.71034,0.016081,0.003927,0.062548,68.719917,0.268675
2019-09-24,0.037573,222.350739,16.06769,8620.566406,0.002228,2.82582,4.642122,168.110733,1.043953,1.735809,55.823639,9.042349,0.012794,0.003401,0.054504,59.216564,0.235226
2019-09-25,0.039396,229.413162,16.258373,8486.993164,0.002197,2.911405,4.836337,170.8927,1.084182,1.760189,57.658009,8.659092,0.013252,0.003417,0.057019,59.864143,0.246441
2019-09-26,0.038229,216.200699,15.459808,8118.967773,0.002155,2.816902,4.708023,166.727127,1.051412,1.658976,55.540619,8.040375,0.012884,0.003315,0.058507,57.574059,0.243784
2019-09-27,0.039532,222.558609,15.790263,8251.845703,0.002221,2.858383,4.702458,174.710999,1.087869,1.670161,56.360847,8.397578,0.013772,0.003425,0.0599,58.041927,0.244021
2019-09-28,0.038827,228.834503,15.851419,8245.915039,0.002234,2.855248,4.685232,174.572891,1.200593,1.687368,55.682247,8.535419,0.013685,0.00344,0.05866,57.979645,0.242571
2019-09-29,0.037486,220.430267,15.3051,8104.185547,0.002223,2.796561,4.577936,170.503479,1.193991,1.71722,54.319546,8.348862,0.013402,0.003354,0.058127,56.164516,0.241388
2019-09-30,0.038885,228.122894,15.862675,8293.868164,0.002387,2.957085,4.709768,179.872208,1.224814,1.763507,56.056908,8.366132,0.014524,0.00347,0.06144,56.816639,0.255933
2019-10-01,0.038507,224.761902,15.903211,8343.276367,0.002388,2.957809,4.639251,177.340424,1.223375,1.839308,56.058075,8.366703,0.014072,0.003454,0.059103,55.842888,0.249565
2019-10-02,0.039445,225.893616,15.950048,8393.041992,0.002351,3.015142,4.696184,180.71051,1.27329,2.01666,56.508926,8.520561,0.014467,0.003498,0.059792,56.060883,0.253539
2019-10-03,0.038361,222.579086,15.72676,8259.992188,0.002325,2.936994,4.621798,175.199341,1.267378,1.951038,56.546814,8.374934,0.014355,0.003432,0.058875,56.271393,0.24786
2019-10-04,0.039667,223.250809,15.755114,8205.939453,0.00236,3.021097,4.615634,176.985001,1.270088,1.978818,56.85321,8.208859,0.014708,0.00345,0.059095,57.66848,0.253935
2019-10-05,0.03973,223.165344,15.72358,8151.500488,0.002322,2.987776,4.615543,176.351517,1.276041,1.966004,56.843872,8.252612,0.015113,0.003418,0.059049,56.500809,0.253457
2019-10-06,0.039324,223.411926,15.34898,7988.155762,0.002346,2.953135,4.545604,173.059143,1.209725,2.188103,55.411568,8.204063,0.014789,0.003385,0.059092,55.495476,0.257705
2019-10-07,0.041672,234.236176,16.134346,8245.623047,0.00239,3.194101,4.694089,181.18634,1.245606,2.401859,57.7883,8.44293,0.016355,0.003479,0.061397,56.552586,0.275685
2019-10-08,0.041441,232.357224,16.108192,8228.783203,0.002346,3.176243,4.648837,182.021561,1.246114,2.578111,57.398586,8.476846,0.017078,0.003603,0.061886,55.869465,0.278459
2019-10-09,0.042629,239.443924,17.80658,8595.740234,0.002388,3.252573,5.073708,193.293259,1.281643,2.803853,59.430866,8.693127,0.016984,0.003816,0.063355,57.446529,0.281627
2019-10-10,0.041661,230.106201,17.571154,8586.473633,0.002332,3.159307,4.849395,191.659668,1.254163,2.635488,57.776085,8.56331,0.016313,0.003751,0.061946,55.951084,0.272073
2019-10-11,0.040623,222.594009,16.709532,8321.756836,0.002345,3.136676,4.682753,182.569687,1.233213,2.772361,56.29697,8.27193,0.015993,0.003654,0.060821,54.483234,0.271099
2019-10-12,0.040542,225.10199,17.277906,8336.555664,0.00234,3.085394,4.726761,180.826645,1.294394,2.607123,55.982868,8.22444,0.015741,0.003693,0.059629,53.811214,0.273191
2019-10-13,0.041325,224.123245,18.308025,8321.005859,0.002447,3.120782,4.761198,182.07515,1.28009,2.497458,56.713997,8.339168,0.016137,0.003598,0.060136,53.525482,0.277765
2019-10-14,0.041789,228.589233,18.459478,8374.686523,0.002545,3.168315,4.80497,186.960907,1.300545,2.539667,56.975403,8.288307,0.016732,0.003644,0.064925,53.021992,0.296523
2019-10-15,0.039766,222.827789,18.544653,8205.369141,0.00251,2.990247,4.569263,181.406067,1.354294,2.394792,54.944206,8.289145,0.015744,0.003457,0.064264,52.188267,0.288702
2019-10-16,0.038741,218.20311,17.84005,8047.526855,0.002607,2.94675,4.45461,176.013504,1.285861,2.391249,52.923107,8.159271,0.015287,0.003353,0.062401,55.08812,0.28464
2019-10-17,0.039524,221.434204,18.570269,8103.911133,0.002755,2.964747,4.513628,178.028351,1.36278,2.424113,54.884476,8.133545,0.015442,0.003453,0.064547,56.053265,0.302315
2019-10-18,0.038073,212.648911,18.254192,7973.20752,0.002706,2.889918,4.435514,173.621338,1.269103,2.358567,53.491692,8.275903,0.015416,0.003383,0.063717,56.506096,0.295005
2019-10-19,0.039225,213.980865,18.288546,7988.560547,0.002743,2.882133,4.445122,172.913025,1.2445,2.359457,54.034573,8.18165,0.015525,0.003348,0.06309,54.698139,0.293022
2019-10-20,0.039529,224.925735,18.437923,8222.078125,0.00273,2.925215,4.517396,175.534378,1.21796,2.441464,54.93438,8.248547,0.015552,0.003366,0.063247,56.423534,0.294179
2019-10-21,0.03928,233.256958,18.30555,8243.720703,0.002774,2.94077,4.601803,174.92099,1.23913,2.632044,54.938297,8.256018,0.015598,0.003345,0.063975,57.838299,0.292979
2019-10-22,0.038816,228.044952,18.195602,8078.203125,0.002565,2.904407,4.476876,172.300858,1.207722,2.605548,53.744362,7.942549,0.015212,0.003288,0.062811,56.65881,0.291607
2019-10-23,0.036409,210.37648,16.711174,7514.671875,0.002495,2.722039,4.258477,162.402786,1.166966,2.612499,49.627956,7.338646,0.014318,0.003002,0.059984,53.00922,0.274143
2019-10-24,0.037685,214.047882,16.891573,7493.48877,0.002538,2.749314,4.304562,162.168549,1.139978,2.751632,50.067665,7.645958,0.015298,0.003021,0.060612,53.552078,0.278491
2019-10-25,0.041246,259.166901,18.616058,8660.700195,0.002684,3.180836,4.751359,181.523209,1.204271,2.83809,56.939011,8.00595,0.017639,0.003375,0.063761,58.971272,0.298165
2019-10-26,0.040547,252.507019,18.889704,9244.972656,0.002622,3.136287,4.57854,179.83548,1.345804,2.751997,56.775253,8.369109,0.016582,0.003367,0.062557,56.730907,0.293699
2019-10-27,0.042335,261.251587,19.345646,9551.714844,0.002654,3.338077,4.797803,184.242218,1.481356,2.675462,59.91399,8.479594,0.019132,0.004141,0.064513,59.752869,0.2981
2019-10-28,0.042363,265.410858,19.75832,9256.148438,0.002646,3.29726,4.765583,182.662811,1.544258,2.671974,58.126839,9.080205,0.020184,0.003831,0.064778,59.548878,0.296007
2019-10-29,0.043444,288.95755,20.477106,9427.6875,0.002655,3.407429,4.934965,190.342575,1.728576,2.670044,59.869625,9.272464,0.021991,0.004208,0.066185,59.864353,0.301956
2019-10-30,0.041967,290.628174,20.08695,9205.726563,0.002616,3.297739,4.817831,184.692169,1.763063,2.624211,58.420971,9.055231,0.020114,0.004162,0.064568,58.620705,0.296555
2019-10-31,0.041636,284.476654,20.000233,9199.584961,0.002615,3.276301,4.839877,183.966919,1.668062,2.73793,58.780685,8.968132,0.019898,0.004122,0.065215,59.295704,0.296358
2019-11-01,0.042345,279.13736,20.021502,9261.104492,0.00263,3.354372,4.885277,183.969894,1.607339,2.720022,58.583645,9.148952,0.019676,0.003993,0.069231,60.871792,0.292642
2019-11-02,0.042599,290.716461,20.266994,9324.717773,0.002627,3.334355,4.942363,183.92572,1.619234,2.710366,58.597027,9.908134,0.019958,0.004225,0.071264,62.306553,0.296263
2019-11-03,0.04193,292.710571,20.206045,9235.354492,0.002637,3.284588,4.900924,182.425018,1.593259,2.671798,58.625191,10.191033,0.0197,0.004272,0.069091,63.467377,0.291261
2019-11-04,0.043236,291.846619,20.737982,9412.612305,0.002614,3.445064,4.97439,186.355194,1.606657,2.686752,61.573055,12.145502,0.019831,0.004396,0.07639,63.133537,0.299937
2019-11-05,0.044328,293.706879,20.724674,9342.527344,0.002624,3.62002,5.034236,189.304169,1.571159,2.682662,63.302765,12.150357,0.019852,0.004914,0.082164,62.984478,0.301255
2019-11-06,0.044956,306.228699,20.817923,9360.879883,0.002628,3.623421,5.085644,191.593842,1.516688,2.740215,64.268745,11.505615,0.020188,0.005256,0.078435,64.208824,0.310086
2019-11-07,0.043637,293.504089,20.646936,9267.561523,0.002725,3.49638,5.260154,187.976547,1.521755,2.690742,61.843224,11.28981,0.019623,0.005658,0.075014,63.505329,0.292431
2019-11-08,0.042297,277.978607,19.690773,8804.880859,0.002653,3.421161,4.993383,184.211472,1.479546,2.716641,60.529919,11.308545,0.018794,0.00533,0.071888,60.890732,0.276953
2019-11-09,0.042445,282.744171,19.735447,8813.582031,0.002713,3.488715,4.959321,185.028717,1.484598,2.803951,61.954712,11.980501,0.018964,0.005123,0.072812,62.182247,0.280196
2019-11-10,0.043958,293.475494,20.481758,9055.526367,0.002775,3.584511,5.052621,189.47728,1.492082,2.782646,63.841465,12.221744,0.019402,0.005741,0.078228,63.902664,0.280204
2019-11-11,0.043194,287.1586,20.133141,8757.788086,0.002715,3.447803,4.900831,185.489639,1.474662,2.750326,61.899109,11.878525,0.019096,0.006043,0.079809,61.929924,0.275086
2019-11-12,0.043767,289.241455,20.857447,8815.662109,0.002725,3.482441,4.90529,186.843414,1.535418,2.817811,61.340298,11.758746,0.019614,0.006543,0.077072,62.257629,0.272418
2019-11-13,0.043492,286.493469,21.250431,8808.262695,0.002698,3.480121,4.862955,188.258743,1.586519,3.01829,61.111347,11.571923,0.020113,0.006308,0.076576,65.330238,0.273036
2019-11-14,0.043119,279.559814,21.2647,8708.094727,0.00268,3.419981,4.782706,185.999634,1.503163,3.063036,59.429893,11.309005,0.019509,0.007349,0.07474,65.538177,0.270391
2019-11-15,0.043974,264.710205,20.316225,8491.992188,0.002657,3.344673,4.565748,180.521179,1.496626,3.035152,57.81171,10.897451,0.018617,0.007823,0.072335,61.958366,0.261654
2019-11-16,0.044172,267.697418,20.282654,8550.760742,0.002669,3.40595,4.666599,183.348358,1.505131,3.010331,58.565437,11.256592,0.018794,0.007293,0.071906,62.007359,0.263886
2019-11-17,0.045421,268.743195,20.260794,8577.975586,0.002648,3.421557,4.650426,185.119232,1.530686,2.931891,59.573227,11.563773,0.018893,0.007719,0.072137,62.14468,0.265253
2019-11-18,0.043802,250.184082,19.31687,8309.286133,0.002576,3.226924,4.439559,180.559601,1.41274,2.82661,56.800949,11.103057,0.017397,0.007511,0.068304,59.375107,0.255653
2019-11-19,0.042542,244.406204,18.703299,8206.145508,0.002548,3.152006,4.424441,177.455551,1.335993,2.75657,55.623985,10.514288,0.017068,0.006951,0.065751,58.964104,0.2565
2019-11-20,0.041178,244.240631,18.172274,8027.268066,0.002556,3.096893,4.369614,175.698349,1.294741,2.708266,55.290924,12.146822,0.016644,0.006156,0.065502,58.251621,0.251364
2019-11-21,0.038406,226.598877,16.840218,7642.75,0.002426,2.825425,4.18126,161.462723,1.188753,2.549667,50.883053,11.479899,0.015422,0.005743,0.061683,54.14484,0.243766
2019-11-22,0.037148,208.927277,15.581703,7296.577637,0.002362,2.632356,3.893817,150.268173,1.087129,2.351865,47.615536,10.808538,0.014482,0.005199,0.059502,51.266617,0.2316
2019-11-23,0.038343,217.338364,16.4195,7397.796875,0.002505,2.72441,4.047242,153.417786,1.107815,2.447424,48.70649,11.32119,0.01518,0.005817,0.060364,52.110645,0.236188
2019-11-24,0.035588,205.148804,15.278765,7047.916992,0.002365,2.450353,3.762265,142.834702,1.019365,2.25579,44.734226,10.478411,0.01393,0.005274,0.056881,48.222195,0.223184
2019-11-25,0.036048,209.235123,15.267364,7146.133789,0.002286,2.535711,3.790784,146.476532,1.057213,2.275065,45.830338,10.464629,0.014292,0.005895,0.057595,50.200909,0.218622
2019-11-26,0.036993,212.933975,15.527255,7218.371094,0.002291,2.632595,3.898219,148.965073,1.063196,2.276428,47.273342,10.912192,0.015417,0.006381,0.058553,51.720078,0.222145
2019-11-27,0.039049,220.414063,16.098288,7531.663574,0.002339,2.688043,3.960137,153.010559,1.135246,2.229166,48.008804,11.417494,0.016149,0.006541,0.059057,55.963017,0.225081
2019-11-28,0.03919,218.737946,15.683207,7463.105957,0.002313,2.636087,3.954536,151.717575,1.080398,2.271925,47.05695,11.336146,0.015878,0.006379,0.058225,54.031303,0.22457
2019-11-29,0.041423,224.80838,16.273304,7761.243652,0.002456,2.79766,4.096221,155.304153,1.140647,2.34262,48.879158,11.146906,0.016193,0.006493,0.059152,55.954185,0.230217
2019-11-30,0.040425,218.907867,15.715951,7569.629883,0.00232,2.757452,3.959215,152.539688,1.119323,2.242076,47.47543,10.894525,0.015505,0.006093,0.059641,54.765938,0.226474
2019-12-01,0.039587,216.169647,15.496336,7424.29248,0.002292,2.777859,3.942127,151.18573,1.111188,2.167132,47.71117,10.706078,0.01595,0.007129,0.058082,53.586262,0.225333
2019-12-02,0.038056,215.657471,15.191858,7321.988281,0.002235,2.685332,3.868003,149.059158,1.081588,2.094976,45.817017,10.330992,0.015247,0.007442,0.056078,54.031662,0.219581
2019-12-03,0.037917,212.858826,15.309556,7320.145508,0.002217,2.703617,3.847271,147.956421,1.057282,2.129985,45.381603,10.552921,0.015251,0.006997,0.05598,53.426609,0.21987
2019-12-04,0.037405,209.294785,15.279978,7252.034668,0.002208,2.648764,3.781676,146.747742,1.033597,2.048652,45.192951,10.078152,0.014428,0.006946,0.055419,53.051445,0.216348
2019-12-05,0.037871,213.289276,15.762839,7448.307617,0.002223,2.703871,3.81454,149.248993,1.050026,2.025807,45.30164,10.685192,0.014606,0.006913,0.055518,54.006493,0.222928
2019-12-06,0.038317,213.216705,15.711299,7546.996582,0.002226,2.7354,3.894777,149.194443,1.100814,2.092442,45.67012,10.429169,0.014708,0.006964,0.055028,54.245892,0.225505
2019-12-07,0.038757,212.649872,15.667086,7556.237793,0.00223,2.740197,3.891065,148.768158,1.077649,2.061192,45.640491,10.452503,0.014595,0.006887,0.055068,54.723457,0.228445
2019-12-08,0.038948,214.356384,15.674523,7564.345215,0.002238,2.758945,3.923452,151.264725,1.110593,2.059006,45.952946,10.500138,0.014754,0.007189,0.056132,54.243366,0.230435
2019-12-09,0.037483,209.851761,15.448539,7400.899414,0.002208,2.673477,3.81777,148.225174,1.072666,2.091032,44.939243,10.230935,0.014469,0.006889,0.05445,54.310909,0.225452
2019-12-10,0.036606,208.299561,14.95887,7278.119629,0.002204,2.624568,3.803137,146.267044,1.036141,2.270657,44.644241,10.29136,0.014153,0.006256,0.053607,53.007858,0.224302
2019-12-11,0.036655,207.180969,14.824551,7217.427246,0.002185,2.580223,3.777862,143.608002,1.045563,2.178049,43.945698,10.204114,0.014179,0.006059,0.052692,53.06813,0.222053
2019-12-12,0.036723,207.712036,14.818167,7243.134277,0.002188,2.597036,3.840427,145.604004,1.050223,2.119071,44.082169,10.132765,0.013862,0.006254,0.052721,53.306873,0.219859
2019-12-13,0.037108,211.08989,14.878744,7269.68457,0.002175,2.626725,3.861162,144.944748,1.053105,2.07731,44.450581,10.175508,0.014098,0.005871,0.05299,52.619671,0.220755
2019-12-14,0.036427,207.495361,14.505015,7124.673828,0.00217,2.583053,3.82049,142.869232,1.041443,2.010686,43.722187,9.931698,0.013942,0.005483,0.051673,51.593822,0.217356
2019-12-15,0.036653,207.364822,14.490446,7152.301758,0.002154,2.573832,3.822692,143.11499,1.023081,2.08684,43.756828,10.070887,0.014028,0.005607,0.051398,50.924957,0.218601
2019-12-16,0.034269,197.14592,13.558786,6932.480469,0.002121,2.384239,3.699797,133.614029,0.993148,1.981583,40.37426,9.635344,0.013489,0.00508,0.048549,49.448708,0.207225
2019-12-17,0.0318,177.407898,12.386941,6640.515137,0.002018,2.20523,3.472387,122.603889,0.906821,1.756352,37.083427,8.656126,0.012478,0.004642,0.044053,44.944107,0.183699
2019-12-18,0.034462,189.734131,13.53526,7276.802734,0.002183,2.462353,3.776514,133.092194,1.001063,1.880721,40.778545,9.886215,0.013376,0.005368,0.046013,47.932434,0.196176
2019-12-19,0.033251,187.632584,13.445779,7202.844238,0.002123,2.470375,3.765041,129.321136,0.990454,1.820493,39.920296,9.610297,0.013078,0.005097,0.044964,47.865131,0.190819
2019-12-20,0.034004,188.171249,13.570779,7218.816406,0.002075,2.500147,4.062996,129.066055,1.001497,1.923433,40.290157,9.75782,0.013464,0.005428,0.046269,47.058422,0.195316
2019-12-21,0.033262,187.740875,13.380659,7191.158691,0.002084,2.461184,4.102632,128.130951,0.972184,1.873683,39.99683,9.797269,0.013601,0.005352,0.046277,45.531258,0.194082
2019-12-22,0.034466,196.661774,13.835881,7511.588867,0.002115,2.541447,4.203783,132.372513,0.988315,1.935425,41.965191,9.924612,0.014913,0.005539,0.047296,47.455925,0.196978
2019-12-23,0.0332,190.51976,13.369034,7355.628418,0.002073,2.52604,4.008967,128.61409,0.991358,1.87685,40.847473,9.82908,0.013843,0.005903,0.044849,47.343552,0.190943
2019-12-24,0.034162,189.497528,13.444571,7322.532227,0.002073,2.55923,3.963841,129.063889,0.996377,1.86312,40.678017,9.822418,0.013633,0.006031,0.045083,46.208752,0.192198
2019-12-25,0.033728,187.177322,13.174839,7275.155762,0.002088,2.506506,4.079373,126.454636,0.95699,1.804758,40.629562,9.469891,0.013339,0.005913,0.043441,46.50021,0.190719
2019-12-26,0.034281,188.561386,13.208636,7238.966797,0.002058,2.526106,4.506411,126.361221,0.945444,1.8618,40.266037,9.351369,0.013412,0.00551,0.045101,45.307041,0.190394
2019-12-27,0.0331,203.327469,13.36272,7290.088379,0.002053,2.580784,4.52492,127.214607,0.953555,1.886506,41.178173,9.402188,0.0133,0.005703,0.046086,45.344425,0.191102
2019-12-28,0.033632,206.41098,13.705417,7317.990234,0.002064,2.630518,4.420311,128.322708,0.951404,1.874338,42.842522,9.171698,0.013515,0.005688,0.045151,45.548683,0.193222
2019-12-29,0.034284,212.955856,14.150045,7422.652832,0.002068,2.692497,4.660553,134.75798,0.965824,1.902404,43.670658,9.296663,0.013743,0.0056,0.046216,46.829258,0.197051
2019-12-30,0.033594,209.40477,13.947442,7292.995117,0.002054,2.645544,4.641164,132.633484,0.939376,1.838974,42.747337,9.33601,0.0134,0.005458,0.045954,46.498085,0.194474
2019-12-31,0.032845,204.623169,13.727642,7193.599121,0.002028,2.580686,4.496955,129.610855,0.907833,1.769471,41.340073,8.941348,0.013306,0.005241,0.045224,44.567886,0.192894
2020-01-01,0.033458,204.397537,13.689083,7200.174316,0.002033,2.597236,4.502792,130.802002,0.92833,1.80664,42.017719,8.759675,0.01325,0.005367,0.045451,45.753544,0.192667
2020-01-02,0.032751,195.698563,13.027011,6985.470215,0.002009,2.462377,4.255888,127.410179,0.895848,1.741144,39.823013,8.638507,0.01287,0.005097,0.044112,45.74947,0.188043
2020-01-03,0.03418,222.412979,13.660452,7344.884277,0.002145,2.637661,4.576237,134.171707,0.93913,1.809708,42.415573,8.972719,0.013435,0.005336,0.045234,51.092037,0.193521
2020-01-04,0.034595,226.018692,13.891512,7410.656738,0.002241,2.667841,4.726842,135.069366,0.953805,1.840133,43.326607,9.237611,0.013521,0.005673,0.046272,50.536694,0.194355
2020-01-05,0.034721,224.096527,14.111019,7411.317383,0.002419,2.701631,4.907899,136.276779,0.936328,1.807787,43.553207,9.457958,0.013623,0.005504,0.045359,54.096893,0.195537
2020-01-06,0.037272,244.557205,14.957808,7769.219238,0.002463,2.856387,5.046119,144.304153,0.99566,1.937466,45.816353,9.770777,0.014548,0.005735,0.049124,58.970917,0.22151
2020-01-07,0.037047,243.258499,15.00925,8163.692383,0.002433,2.853442,4.834597,143.543991,1.000867,2.114098,46.424583,9.713964,0.014373,0.00559,0.049838,58.818295,0.213917
2020-01-08,0.036435,241.055222,14.602934,8079.862793,0.002293,2.789379,4.973396,141.258133,0.968042,2.183606,45.653767,9.629851,0.014069,0.005521,0.048717,59.464172,0.209026
2020-01-09,0.036359,239.22261,14.498314,7879.071289,0.002256,2.76367,5.212576,138.979202,0.925825,2.186049,45.215931,9.418081,0.014063,0.005367,0.046458,59.197315,0.204899
2020-01-10,0.036874,270.725281,15.025826,8166.554199,0.002356,2.967971,5.335749,143.963776,0.96359,2.223959,48.727329,9.708972,0.014614,0.005452,0.046402,58.574028,0.212306
2020-01-11,0.036825,260.679993,14.946328,8037.537598,0.002314,2.988715,5.580108,142.927109,0.972625,2.283247,49.263767,9.555927,0.014614,0.005535,0.047547,58.450272,0.211851
2020-01-12,0.03769,268.237061,15.322083,8192.494141,0.002381,3.191793,5.56411,145.873932,0.978126,2.245193,51.080738,9.914139,0.014976,0.005541,0.048319,59.324764,0.215633
2020-01-13,0.036966,267.522827,15.227272,8144.194336,0.002358,3.11031,5.49685,144.226593,0.955529,2.192453,49.733768,9.84451,0.014706,0.00544,0.048122,58.005684,0.212617
2020-01-14,0.04166,350.263519,16.626122,8827.764648,0.00247,3.830654,6.809738,165.955353,1.111804,2.389927,58.478233,10.609752,0.01672,0.006006,0.052115,62.821903,0.234687
2020-01-15,0.042553,339.395325,17.654812,8807.010742,0.002369,3.769352,7.976096,166.230682,1.092589,2.404977,58.052849,17.196548,0.017284,0.006003,0.054789,68.338852,0.232895
2020-01-16,0.041391,325.978485,17.076946,8723.786133,0.002345,3.832044,8.377724,164.391006,1.091733,2.484479,57.618256,15.889547,0.017119,0.005905,0.053748,65.680695,0.228574
2020-01-17,0.044978,366.97699,18.135199,8929.038086,0.00249,3.923013,9.519626,170.779953,1.272219,2.724109,61.487125,14.913709,0.017666,0.006357,0.060052,69.176346,0.238776
2020-01-18,0.044851,339.116272,17.823919,8942.808594,0.002507,3.817306,8.329157,175.365677,1.253244,2.774105,59.408646,14.178234,0.017716,0.006256,0.061155,67.189468,0.243286
2020-01-19,0.041979,338.305115,17.369253,8706.245117,0.002405,3.615389,8.508953,166.969849,1.130136,2.618951,57.800694,13.507128,0.01662,0.005883,0.060044,65.126289,0.235585
2020-01-20,0.043873,343.807159,17.325275,8657.642578,0.002374,3.610591,8.673727,167.120514,1.116496,2.697299,57.203262,14.137167,0.016626,0.005844,0.062044,64.989769,0.233296
2020-01-21,0.045989,343.421783,18.127666,8745.894531,0.002376,3.6633,8.945603,169.697159,1.142885,2.67355,57.647881,14.087273,0.017308,0.005964,0.06242,65.962959,0.237166
2020-01-22,0.045654,347.231323,17.798361,8680.875977,0.002323,3.6506,9.337963,168.294159,1.140602,2.645582,58.354725,13.911332,0.017353,0.005878,0.059889,65.034142,0.236056
2020-01-23,0.043334,324.868011,17.021404,8406.515625,0.002268,3.574521,8.463454,162.928558,1.107931,2.462109,54.63026,13.286826,0.016253,0.005579,0.059238,62.533157,0.226104
2020-01-24,0.045004,319.520905,17.047409,8445.43457,0.002276,3.642633,8.623168,163.051178,1.121614,2.50439,54.531788,14.903164,0.016411,0.005621,0.057303,61.764793,0.223041
